has,prefers,count
"Georgetown","George Mason",1
"Maryland","George Mason",1
"George Washington","George Mason",1
"UMass Amherst","George Mason",1
"Penn. State","George Mason",1
"American","George Mason",1
"Nebraska, Lincoln","George Mason",1
"Yale","Oklahoma State",1
"Chicago","Oklahoma State",1
"Minnesota","Oklahoma State",1
"Virginia","Oklahoma State",1
"Illinois, Urb. Champ.","Oklahoma State",1
"Arizona","Oklahoma State",1
"UConn","Oklahoma State",1
"New Mexico","Oklahoma State",1
"Clark","Oklahoma State",1
"Oklahoma","Oklahoma State",1
"Nebraska, Lincoln","Oklahoma State",1
"Texas Christian","Oklahoma State",1
"Northern Arizona","Oklahoma State",1
"Harvard","Middle Tennessee State",1
"UC Davis","Middle Tennessee State",1
"Virginia","Middle Tennessee State",1
"Illinois, Urb. Champ.","Middle Tennessee State",2
"Georgetown","Middle Tennessee State",1
"Vanderbilt","Middle Tennessee State",2
"Boston College","Middle Tennessee State",1
"Temple","Middle Tennessee State",1
"Tulane","Middle Tennessee State",1
"William and Mary","Middle Tennessee State",1
"Florida International","Middle Tennessee State",1
"Tennessee","Middle Tennessee State",1
"Georgia State","Middle Tennessee State",1
"Missouri, Columbia","Middle Tennessee State",1
"Bowling Green State","Middle Tennessee State",1
"Alabama, Tuscaloosa","Middle Tennessee State",1
"Saint Louis","Middle Tennessee State",1
